159,CENGS24149-119,Malate Business Center/Janitorial Services/February 1-29 2024,2024-03-05,104690.64,2024-03-05,2024-03-19,,2024-05-15,2024-05-15
160,CENGS24149-121,Tutuban Business Center/Janitorial Services/February 1-29 2024,2024-03-05,78517.98,2024-03-05,2024-03-19,,2024-05-15,2024-05-15
161,CENGS24149-123,Mandaluyong Business Center/Janitorial Services/February 1-29 2024,2024-03-05,130863.3,2024-03-05,2024-03-19,,2024-05-15,2024-05-15
162, RZLGS24150-054,ADMINISTRATIVE SUPPORT SERVICES/RIZAL ADMIN LSCP/FEBRUARY 1-29  2024,2024-03-22,41025.84,2024-04-02,2024-04-16,,2024-05-15,2024-05-15
163,RZLGS24150-056,ENCODING SERVICES/RIZAL C&M  C1 C2 LSCP/FEBRUARY 1-29  2024,2024-03-22,205129.2,2024-04-02,2024-04-16,,2024-05-15,2024-05-15
164, RZLGS24151-017 ,WAREHOUSE MAINTENANCE SERVICES/RIZAL METER LSCP/FEBRUARY 1-29  2024,2024-03-04,46846,2024-03-12,2024-03-26,,2024-05-15,2024-05-15
165, RZLGS24152-011,JANITORIAL SERVICES/RIZAL JANITORIAL LSCP/FEBRUARY 1-29  2024,2024-03-14,575727.25,2024-03-22,2024-04-05,,2024-05-15,2024-05-15
166, CENGS24153-017,ENCODING SERVICES/SAN JOAQUIN - CSA - SYSTEM IMPROVEMENT LSCP/FEBRUARY 1-29  2024,2024-02-08,82051.68,2024-02-19,2024-03-02,,2024-05-15,2024-05-15
167, CENGS24154-008,ENCODING SERVIICES/CENTRAL METER LSCP/FEBRUARY 1-29  2024MANILA METERING SERVICES,2024-03-04,185002.74,2024-03-12,2024-03-26,,2024-05-15,2024-05-15
168, SJOGS24155-097,ADMINISTRATIVE SUPPORT SERVICES/SAN JOAQUIN ADMIN LSCP/FEBRUARY 1-29  2024,2024-02-20,102564.6,2024-02-27,2024-03-12,,2024-05-15,2024-05-15
169, SJOGS24155-099,ENCODING SERVICES/SAN JOAQUIN - MAINTENANCE/FEBRUARY 1-29  2024,2024-02-20,82051.68,2024-02-27,2024-03-12,,2024-05-15,2024-05-15
170, SJOGS24155-101,ADMINISTRATIVE SUPPORT/SAN JOAQUIN - CONSTRUCTION TEAM 1 LSCP/FEBRUARY 1-29  2024,2024-02-20,82051.68,2024-02-27,2024-03-12,,2024-05-15,2024-05-15
171, SJOGS24155-103,ENCODING SERVICES/SAN JOAQUIN - CONSTRUCTION TEAM 2 LSCP/FEBRUARY 1-29  2024,2024-02-20,61538.76,2024-02-27,2024-03-12,,2024-05-15,2024-05-15
172, SJOGS24155-105,ENCODING SERVICES/SAN JOAQUIN - OPERATION LSCP/FEBRUARY 1-29  2024,2024-02-20,185002.74,2024-02-27,2024-03-12,,2024-05-15,2024-05-15
173, SJOGS24155-107,ADMINISTRATIVE SUPPORT SERVICES/SAN JOAQUIN - SLEM LSCP/FEBRUARY 1-29  2024,2024-02-20,20512.92,2024-02-27,2024-03-12,,2024-05-15,2024-05-15
174, SJOGS24156-017 ,WAREHOUSE MAINTENANCE/SAN JOAQUIN - METERING/FEBRUARY 1-29  2024,2024-03-15,46846,2024-03-22,2024-04-05,,2024-05-15,2024-05-15
175, SJOGS24157-011,JANITORIAL SERVICES/SAN JOAQUIN - JANITORIAL/FEBRUARY 1-29  2024,2024-03-15,838307.31,2024-03-22,2024-04-05,,2024-05-15,2024-05-15
176,SOUGS24158-122,Las Pinas Business Center/Janitorial Services/February 1-29 2024,2024-03-04,78517.98,2024-03-05,2024-03-18,,2024-05-15,2024-05-15
177,SOUGS24158-126,San Pablo Business Center/Janitorial Services/February 1-29 2024,2024-03-04,52345.32,2024-03-05,2024-03-18,,2024-05-15,2024-05-15
178,SOUGS24158-127,Sta Cruz Business Center/Janitorial Services/February 1-29 2024,2024-03-04,52345.32,2024-03-05,2024-03-18,,2024-05-15,2024-05-15
179, SROGS24164-052,ENCODING SERVICES/STA. ROSA SECTOR - METERING SERVICES LSCP/FEBRUARY 1-29  2024,2024-03-27,102951.06,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
180, PRQGS24164-049,ENCODING SERVICES/PARANAQUE SECTOR - METERING SECURITY LSCP/FEBRUARY 1-29  2024,2024-03-27,82438.14,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
181,SROGS24164-051,ENCODING SERVICES/SMSS - STA. ROSA METERING SECURITY LSCP/FEBRUARY 1-29  2024,2024-03-27,164489.82,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
182, PRQGS24164-050,ENCODING SERVICES/PARANAQUE SECTOR - METERING SERVICES LSCP/FEBRUARY 1-29  2024,2024-03-27,82438.14,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
183, DASGS24164-045,ENCODING SERVICES/SMSS - DASMARINAS METERING SECURITY LSCP/FEBRUARY 1-29  2024,2024-01-01,82438.14,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
184,SPAGS24164-048,ENCODING SERVICES/SAN PABLO SECTOR - METERING SERVICES LSCP/FEBRUARY 1-29  2024,2024-03-27,143976.9,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
185,DASGS24164-046,ENCODING SERVICES/DASMARINAS SECTOR - METERING SERVICES LSCP/FEBRUARY 1-29  2024,2024-03-27,143976.9,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
186, SPAGS24164-047,ENCODING SERVICES/SMSS - SAN PABLO METERING SECURITY LSCP/FEBRUARY 1-29  2024,2024-03-27,41025.84,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
187, PRQGS24165-031,ENCODING SERVICES/PARANAQUE SECTOR - ADMINISTRATIVE LSCP/FEBRUARY 1-29  2024,2024-03-19,41025.84,2024-01-01,2024-04-10,,2024-05-15,2024-05-15
188, PRQGS24165-033,ENCODING SERVICES/PARANAQUE SECTOR - C1  C2 & MAINTENANCE LSCP/FEBRUARY 1-29  2024,2024-03-19,102951.06,2024-03-27,2024-04-10,,2024-05-15,2024-05-15
189, PRQGS24165-035,ENCODING SERVICES/PARANAQUE SECTOR - OPERATION LSCP/FEBRUARY 1-29  2024,2024-03-19,287180.88,2024-03-27,2024-04-10,,2024-05-15,2024-05-15
190, SROGS24166-011,ENCODING SERVICES/STA. ROSA SECTOR - ENCODING LSCP/FEBRUARY 1-29  2024,2024-02-20,205515.66,2024-02-27,2024-03-12,,2024-05-15,2024-05-15
191, DASGS24167-079,ENCODING SERVICES/DASMARINAS SECTOR - OPERATIONS LSCP/JANUARY - MARCH 2024,2024-02-12,164103.36,2024-02-19,2024-03-02,,2024-05-15,2024-05-15
192,PEZGS24169-010,Meralco Ecozone Power/Janitorial Services/February 1-29 2024,2024-03-04,25604.13,2024-03-04,2024-03-18,,2024-05-15,2024-05-15
193,PMCGS24170-017,Plaridel Metering Custodian (LSCP)/Plaridel Meter Warehouse Maintenence Services/February 1-29 2024,2024-02-27,23423,2024-02-28,2024-03-08,,2024-05-15,2024-05-15
194,SCAGS24174-017,San Joaquin - SCADA Admin (LSCP)/Administrative Support Services/February 1-29 2024,2024-02-02,20512.92,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
195,PSPGS24175-065,San Joaquin - PSP-OH ADMIN (LSCP)/Administrative Support Services/February 1-29 2024,2024-02-02,41025.84,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
196,PSPGS24175-067,San Joaquin - PSP-PSAS ENCODER (LSCP)/Encoding Services/February 1-29 2024,2024-02-02,20512.92,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
197,PSPGS24175-069,San Joaquin - PSP-PSAS ENGR (LSCP)/Engineering Services/February 12-29 2024,2024-02-02,21577.56,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
198,PSPGS24175-071,San Joaquin - PSP-PSAS Warehouse (LSCP)/Warehouse Maintenance Services/February 1-29 2024,2024-02-02,19783,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
199,STLGS24176-017,San Joaquin - Sub-Transmission Lines -3 Sector (LSCP)/Administrative Support Services/February 1-29 2024,2024-02-02,123077.52,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
200,TESGS24178-081,San Joaquin - Mechanical & Chemical Testing (LSCP)/Encoding Services/February 1-29 2024,2024-02-02,20512.92,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
201,TESGS24178-083,San Joaquin - Mechanical & Chemical Testing (LSCP)/Engineering Services/February 1-29 2024,2024-02-02,21577.56,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
202,TESGS24178-085,San Joaquin - Electrical Testing (LSCP)/Encoding Services/February 1-29 2024,2024-02-02,41025.84,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
203,TESGS24178-087,San Joaquin - Electrical Testing (LSCP)/Engineering Services/February 1-29 2024,2024-02-02,48319.61,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
204,TESGS24178-089,San Joaquin - Electrical Testing (LSCP)/Administrative Support Services/February 1-29 2024,2024-02-02,41025.84,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
205, SROGS24179-011 ,JANITORIAL SERVICES/STA. ROSA SECTOR/FEBRUARY 1-29  2024,2024-03-15,566446.52,2024-03-22,2024-04-05,,2024-05-15,2024-05-15
206,VRMGS24182-010,Vendor Relationship Management/Administrative Services/February 1-29 2024,2024-03-25,19807.69,2024-03-28,2024-04-06,,2024-05-15,2024-05-15
207,ESOGS24187-009,Energy Sourcing Office/Administrative Support Services/February 1-29 2024,2024-03-27,36916.34,2024-04-09,2024-04-16,,2024-05-15,2024-05-15
208,ELRGS24190-010,Employee & Labor Relations/Administrative Support Services/February 1-29 2024,2024-03-27,19807.69,2024-04-09,2024-04-16,,2024-05-15,2024-05-15
209,NTAGS24191-011,OH- NTAM/Administrative Support Services/February 1-29 2024,2024-03-25,41412.3,2024-03-28,2024-04-06,,2024-05-15,2024-05-15
210, PRQGS24192-017,WAREHOUSE MAINTENANCE SERVICES/PARANAQUE SECTOR - METERING SERVICES LSCP/FEBRUARY 1-29  2024,2024-03-27,18557,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
211, SPAGS24193-017,WAREHOUSE MAINTENANCE SERVICES/SAN PABLO SECTOR - METER WAREHOUSE MAINTENANCE LSCP/FEBRUARY 1-29  2024,2024-03-27,18557,2024-04-08,2024-04-22,,2024-05-15,2024-05-15
212,OHSGS24196-081,OH-STS (Testing)- Lumpsum/Encoding Services/February 1-29 2024,2024-02-02,20512.92,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
213,OHSGS24196-083,OH-STS PSP- Lumpsum/Encoding Services/February 1-29 2024,2024-02-02,20899.38,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
214,OHSGS24196-085,OH-STS (Sub-Transmission Line)- Lumpsum/Encoding Services/February 1-29 2024,2024-02-02,41025.84,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
215,OHSGS24196-087,OH-STS (Substation)- Lumpsum/Encoding Services/February 1-29 2024,2024-02-02,41025.84,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
216,OHSGS24196-089,OH-STS (SCADA)- Lumpsum/Encoding Services/February 1-29 2024,2024-02-02,20512.92,2024-02-02,2024-02-09,,2024-05-15,2024-05-15
217,FSGGS24197-02LS,MERALCO FACILITIES - ADMIN - Feb 2024,2024-03-04,297612.8,2024-03-04,2024-03-04,,2024-05-15,2024-05-15
218,VALFS24027-02LS,VALENZUELA - FACILITIES - LSCP -  Feb 2024,2024-03-05,509132.5,2024-03-06,2024-03-07,,2024-05-15,2024-05-15
219,BALFS24028-02LS,BALINTAWAK-FACILITIES - LSCP-Feb 2024,2024-03-19,371714.08,2024-03-20,2024-03-21,,2024-05-15,2024-05-15
220,PRQFS24029-02LS,PARANAQUE - FACILITIES - LSCP - Feb 2024,2024-03-15,323951.46,2024-03-22,2024-03-26,,2024-05-15,2024-05-15
221,DASFS24030-02LS,DASMARINAS - FACILITIES - LSCP - Feb 2024,2024-03-15,370632.92,2024-03-22,2024-03-26,,2024-05-15,2024-05-15
222,SROFS24031-02LS,STA ROSA - FACILITIES - LSCP - Feb 2024,2024-03-15,371819.91,2024-03-22,2024-03-26,,2024-05-15,2024-05-15
223,SPAFS2402-02LS,SN PABLO - FACILITIES - LSCP - Feb 2024,2024-03-15,301040.1,2024-03-22,2024-03-26,,2024-05-15,2024-05-15
224,RZLFS24033-02LS,RIZAL - FACILITIES - LSCP - Feb 2024,2024-03-05,417467.75,2024-03-20,2024-03-21,,2024-05-15,2024-05-15
225,MNLFS24034-02LS,MANILA - FACILITIES - LSCP - Feb 2024,2024-03-15,435181.55,2024-03-20,2024-03-21,,2024-05-15,2024-05-15
226,SJOFS24035-02LS,SN JOAQUIN - FACILITIES - LSCP - Feb 2024,2024-03-15,501255.78,2024-03-20,2024-03-21,,2024-05-15,2024-05-15
227,MOCFS2436-02LS,MERALCO FACILITIES - ORTIGAS SKILLED MAINT. ALL AREAS - Feb 2024,2024-03-04,4680014.1,2024-03-04,2024-03-04,,2024-05-15,2024-05-15
228,B&GPWBSE-24-002,MERALCO FACILITIES - B&G POWERBASE - LSCP - Feb 2024,2024-03-04,128088.8,2024-03-04,2024-03-04,,2024-05-15,2024-05-15
229,B&GBO-24-02LS,MERALCO FACILITIES - B&G BASKET OPERATORS - LSCP - Feb 2024,2024-03-04,110835,2024-03-04,2024-03-04,,2024-05-15,2024-05-15
230,MOCFS2437-02LS,MERALCO FACILITIES - B&G PROJ & CORPORATE EVENTS - Feb 2024,2024-03-04,1419995.85,2024-03-04,2024-03-04,,2024-05-15,2024-05-15
231,FACWSS-24-002,MERALCO FACILITIES - WASTE SEGREGATION -  LSCP - Feb 2024,2024-04-01,167044.14,2024-04-01,2024-04-01,,2024-05-15,2024-05-15
232,YARFS24048-06,YARD CLEANING KAMUNING STOCKYARD,2024-02-22,3659.83,2024-02-27,2024-02-27,,2024-05-15,2024-05-15
233,GBPTS24089-03,1 SERVICE DRIVER - TUANIO,2024-02-05,44444.98,2024-01-01,2024-01-01,,2024-05-15,2024-05-15
234,VALFS24027-01OT,VALENZUELA - FACILITIES - OT - Jan 2024,2024-02-27,114567.99,2024-02-28,2024-02-29,,2024-05-15,2024-05-15
235,BALFS24028-01OT,BALINTAWAK - FACILITIES - OT - Jan 2024,2024-02-27,190675.75,2024-02-28,2024-02-29,,2024-05-15,2024-05-15
236,BALFS24028-01EH,BALINTAWAK - FACILITIES - EMERGENCY HIRED - Jan 2024,2024-02-27,37490.96,2024-02-28,2024-02-29,,2024-05-15,2024-05-15
237,PRQFS24029-01OT,PARANAQUE - FACILITIES - OT - Jan 2024,2024-02-29,175161,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
238,DASFS24030-01OT,DASMARINAS - FACILITIES - OT - Jan 2024,2024-02-29,63253,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
239,DASFS24030-01EH,DASMARINAS - FACILITIES - EMERGENCY HIRED - Jan 2024,2024-02-29,38886.9,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
240,SROFS24031-01OT,STA ROSA - FACILITIES - OT - Jan 2024,2024-02-29,74889,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
241,SROFS24031-01EH,STA ROSA - FACILITIES - EMERGENCY HIRED - Jan 2024,2024-02-29,33851.55,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
242,SPAFS24032-01OT,SN PABLO - FACILITIES - OT - Jan 2024,2024-02-29,65932,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
243,SPAFS2403201EH,SN PABLO - FACILITIES - EMERGENCY HIRED - Jan 2024,2024-02-29,47711.24,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
244,RZLFS24033-01OT,RIZAL - FACILITIES - OT - Jan 2024,2024-02-23,133638,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
245,RZLFS24033-01EH,RIZAL - FACILITIES - EMERGENCY HIRED - Jan 2024,2024-02-23,29613.87,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
246,MNLFS24034-01OT,MANILA - FACILITIES - OT - Jan 2024,2024-02-23,129986,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
247,SJOFS24035-01OT,SN JOAQUIN - FACILITIES - OT - Jan 2024,2024-02-23,117698,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
248,SJOFS24035-01EH,SN JOAQUIN - FACILITIES - EMERGENCY HIRED - Jan 2024,2024-02-23,41030.67,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
249,MIETS24095-0001,Miescor - Preventive Maintenance of Company Vehicles PMS/CMS - UAM,2024-02-13,683780.65,2024-02-21,2024-02-21,,2024-05-15,2024-05-15
250,MIETS24095-0002,Miescor - Preventive Maintenance of Company VehiclesPMS/CMS - TELECOMS/FEMD,2024-02-13,150739.74,2024-03-05,2024-03-05,,2024-05-15,2024-05-15
251,MIETS24095-0003,Miescor - Preventive Maintenance of Company VehiclesPMS/CMS - DUS,2024-02-13,193508.25,2024-02-28,2024-02-28,,2024-05-15,2024-05-15
252,MIETS24095-0004,Miescor - Preventive Maintenance of Company VehiclesPMS/CMS - HOME OFFICE,2024-02-13,142993.5,2024-02-21,2024-02-21,,2024-05-15,2024-05-15
253,ALATS24053-01OT,PARANAQUE - FLEET - OT - Jan 2024,2024-02-29,88870,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
254,BALTS24054-01OT,BALINTAWAK - FLEET - OT - Jan 2024,2024-01-16,45146,2024-01-29,2024-01-29,,2024-05-15,2024-05-15
255,BALTS24054-01EH,BALINTAWAK - FLEET - EMERGENCY HIRED - Jan 2024,2024-01-16,24528.6,2024-01-19,2024-02-20,,2024-05-15,2024-05-15
256,DASTS24055-01OT,DASMARINAS - FLEET - OT - Jan 2024,2024-02-29,70689.5,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
257,DASTS24055-01EH,DASMARINAS - FLEET - EMERGENCY HIRED - Jan 2024,2024-02-29,21836.49,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
258,MNLTS24056-01OT,MANILA - FLEET - OT - Jan 2024,2024-02-23,85866,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
259,MNLTS24056-01EH,MANILA - FLEET- EMERGENCY HIRED - Jan 2024,2024-02-23,24877.65,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
260,ORTTS24057-01OT,ORTIGAS - FLEET - OT - Jan 2024,2024-02-23,44682,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
261,ORTTS24057-01EH,ORTIGAS - FLEET- EMERGENCY HIRED - Jan 2024,2024-02-23,33644.16,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
262,RZLTS24059-01OT,RIZAL - FLEET - OT - Jan 2024,2024-02-23,66817,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
263,RZLTS24059-01EH,RIZAL - FLEET- EMERGENCY HIRED - Jan 2024,2024-02-23,22983.16,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
264,SJOTS24060-01OT,SN JOAQUIN - FLEET - OT - Jan 2024,2024-02-23,92852,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
265,SJOTS24060-01EH,SN JOAQUIN - FLEET- EMERGENCY HIRED - Jan 2024,2024-02-23,35297.34,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
266,SPATS24061-01OT,SN PABLO - FLEET - OT - Jan 2024,2024-02-29,5495.5,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
267,SROTS24062-01OT,STA ROSA - FLEET - OT - Jan 2024,2024-02-29,19196.5,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
268,SROTS24062-01EH,STA ROSA - FLEET - EMERGENCY HIRED - Jan 2024,2024-02-29,20540.26,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
269,VALTS24063-01OT,VALENZUELA - FLEET - OT - Jan 2024,2024-02-27,83352,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
270,ALATS24064-01OT,PARANAQUE - TWE - OT - Jan 2024,2024-02-29,28776,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
271,BALTS24065-01OT,BALINTAWAK - TWE - OT - Jan 2024,2024-01-16,70504.9,2024-01-18,2024-01-18,,2024-05-15,2024-05-15
272,DASTS24066-01OT,DASMARINAS - TWE - OT - Jan 2024,2024-02-29,18312,2024-03-06,2024-03-06,,2024-05-15,2024-05-15
273,MNLTS24067-01OT,MANILA - TWE - OT - Jan 2024,2024-02-23,70297.5,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
274,MNLTS24067-01EH,MANILA - TWE- EMERGENCY HIRED - Jan 2024,2024-02-23,54690.94,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
275,RZLTS24069-01OT,RIZAL - TWE - OT - Jan 2024,2024-02-23,27170,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
276,RZLTS24069-01EH,RIZAL - TWE- EMERGENCY HIRED - Jan 2024,2024-02-23,74583.08,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
277,SJOTS24070-01OT,SN JOAQUIN - TWE - OT - Jan 2024,2024-02-23,88156.5,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
278,SPATS24071-01OT,SN PABLO - TWE - OT - Jan 2024,2024-02-29,8447.5,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
279,SROTS24072-01OT,STA ROSA - TWE- OT - Jan 2024,2024-02-29,981,2024-03-01,2024-03-04,,2024-05-15,2024-05-15
280,VALTS24073-01OT,VALENZUELA - TWE - OT - Jan 2024,2024-02-27,140747.9,2024-02-29,2024-02-29,,2024-05-15,2024-05-15
281,BMCGS24111-016,Balintawak Metering Custodian (Overtime)/Balintawak Meter Warehouse Maintenance Services/January 1-31 2024,2024-03-06,23423,2024-03-06,2024-01-01,,2024-05-15,2024-05-15
282,BALGS24112-016,Balintawak Janitorial (OT)/ Balintawak Sector Janitorial Services/January 1-31 2024,2024-03-11,89820.23,2024-03-13,2024-03-23,,2024-05-15,2024-05-15
283,BALGS24113-030,Balintawak Admin (OT)/ Administrative Support Services/January 1-31 2024,2024-03-11,25158.83,2024-03-13,2024-03-23,,2024-05-15,2024-05-15
284,BALGS24113-032,Balintawak Operation (Overtime)/Encoding Services/January 1-31 2024,2024-03-11,84078.66,2024-03-13,2024-03-23,,2024-05-15,2024-05-15
285,RMDGS24118-017,Meter Handling & Warehousing Services (OT)/RMDM Encoding/Utility Services/January 1-31 2024-Dec 16-31 2023,2024-02-15,824645.81,2024-02-16,2024-02-27,,2024-05-15,2024-05-15
286,DCDGS24120-01OT,MERALCO - DCD - ALABANG - OT - Jan 2024,2024-02-08,5248.19,2024-03-06,2024-03-08,,2024-05-15,2024-05-15
287,DCDGS24120-02OT,MERALCO - DCD - DASMARINAS - OT - Jan 2024,2024-02-08,8278.06,2024-03-06,2024-03-08,,2024-05-15,2024-05-15
288,DCDGS24120-03OT,MERALCO - DCD - RIZAL - OT - Jan 2024,2024-02-08,1190.31,2024-03-06,2024-03-08,,2024-05-15,2024-05-15
289,DCDGS24120-04OT,MERALCO - DCD - CENTRAL SECTOR - OT - Jan 2024,2024-02-08,12486.92,2024-03-06,2024-03-08,,2024-05-15,2024-05-15
290,DCDGS24120-5OT,MERALCO - DCD - MANILA/MAKATI - OT - Jan 2024,2024-02-08,33058.16,2024-03-06,2024-03-08,,2024-05-15,2024-05-15
291,DCDGS24120-07OT,MERALCO - DCD - BAL/VAL - OT - Jan 2024,2024-02-08,9521.47,2024-03-06,2024-03-08,,2024-05-15,2024-05-15
292,DCDGS24120-08OT,MERALCO - DCD - SOUTH - OT - Jan 2024,2024-02-08,30998,2024-03-06,2024-03-08,,2024-05-15,2024-05-15
293,DCDGS24120-09OT,MERALCO - PPP - OT - Jan 2024,2024-02-08,8981.43,2024-03-06,2024-03-08,,2024-05-15,2024-05-15
294,SDMGS24121-01OT,MERALCO - SDMPRW - OT - Jan 2024,2024-02-08,39772.87,2024-02-06,2024-02-06,,2024-05-15,2024-05-15
295,NMSGS24122-043,Balintawak Meter (OT)/Balintawak Metering Services Encoding Services/January 1-31 2024,2024-03-06,86384.01,2024-03-06,2024-03-20,,2024-05-15,2024-05-15
296,NMSGS24122-041,Metering Services (Overtime)/Valenzuela Metering Services & Security Encoding Services/January 1-31 2024,2024-03-06,92941.05,2024-03-06,2024-03-20,,2024-05-15,2024-05-15
297,NMSGS24122-042,Metering Security (Overtime)/ Valenzuela Metering Services & Security Encoding Services/January 1-31 2024,2024-03-06,128458.11,2024-03-06,2024-03-20,,2024-05-15,2024-05-15
298,NMSGS24122-040,Plaridel Metering (OT)/Plaridel Metering Services Encoding Services/January 1-31 2024,2024-02-27,107316.33,2024-02-28,2024-03-08,,2024-05-15,2024-05-15
299,VALGS24123-030,Valenzuela Admin-OT   /Valenzuela Admin Support Services/January 1-31  2024,2024-03-06,7574.7,2024-03-06,2024-03-20,,2024-05-15,2024-05-15
300,VALGS24123-032,Valenzuela (C&M  C1  C2  OPERATIONS) (OVERTIME)/Valenzuela Encoding Services./January 1-31 2024,2024-03-06,128141.01,2024-03-06,2024-03-20,,2024-05-15,2024-05-15
301,SPAGS24127-072,San Pablo Sector - Administrative (Out-of-Scope)/ENCODING SERVICES/January 1-31 2024,2024-02-08,9308.64,2024-02-16,2024-02-23,,2024-05-15,2024-05-15
302,SPAGS24127-074,San Pablo Sector - Construction 1 (Overtime)/ENCODING SERVICES/January 1-31 2024,2024-02-08,3354.51,2024-02-16,2024-02-23,,2024-05-15,2024-05-15
303,SPAGS24127-076,San Pablo Sector - Construction 2 (Overtime)/ENCODING SERVICES/January 1-31 2024,2024-02-08,2921.67,2024-02-16,2024-02-23,,2024-05-15,2024-05-15
304,SPAGS24127-078,San Pablo Sector - MAINTENANCE (Overtime)/ENCODING SERVICES/January 1-31 2024,2024-02-08,28080.5,2024-02-16,2024-02-23,,2024-05-15,2024-05-15
305,SPAGS24127-080,San Pablo Sector - Operations (Overtime)/ENCODING SERVICES/January 1-31 2024,2024-02-08,10063.53,2024-02-16,2024-02-23,,2024-05-15,2024-05-15
306,VALGS24132-030,Valenzuela Janitorial (Overtime)/Valenzuela Janitorial Services/January 1-31 2024,2024-03-06,51626.07,2024-03-06,2024-03-20,,2024-05-15,2024-05-15
307,VALGS24132-032,Valenzuela Gardener (Overtime)/Valenzuela Ground and Maintenance Services./January 1-31 2024,2024-03-06,24001.6,2024-03-06,2024-03-20,,2024-05-15,2024-05-15
308, MNLGS24138-063,ADMINISTRATIVE SUPPORT SERVICES/MANILA ADMIN OT/JANUARY 1-31  2024,2024-02-22,13959.09,2024-02-29,2024-03-14,,2024-05-15,2024-05-15
309, MNLGS24138-064,ENCODING SERVICES/MANILA CONSTRUCTION 1 OT/JANUARY 1-31  2024,2024-02-22,13904.99,2024-02-29,2024-03-14,,2024-05-15,2024-05-15
310, MNLGS24138-065,ENCODING SERVICES/MANILA CONSTRUCTION 2 OT/JANUARY 1-31  2024,2024-02-22,35601.09,2024-02-29,2024-03-14,,2024-05-15,2024-05-15
311, MNLGS24138-066,ENCODING SERVICES/MANILA MAINTENANCE OT/JANUARY 1-31  2024,2024-02-22,40200.02,2024-02-29,2024-03-14,,2024-05-15,2024-05-15
312, MNLGS24138-067,ENCODING SERVICES/MANILA UNDERGROUND OT/JANUARY 1-31  2024,2024-02-22,7682.91,2024-02-29,2024-03-14,,2024-05-15,2024-05-15
313, MNLGS24138-068,ENCODING SERVICES/MANILA OPERATION OT/JANUARY 1-31  2024,2024-02-22,120654.15,2024-02-29,2024-03-14,,2024-05-15,2024-05-15
314, MNLGS24139-016,MANILA WAREHOUSE MAINTENANCE/MANILA METER OT/JANUARY 1-31  2024,2024-02-07,10584,2024-02-15,2024-02-29,,2024-05-15,2024-05-15
